modello,id_snippet,layer,probabilita_vergine,probabilita_attaccata
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,9,99.75,99.75
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,10,1.79,1.79
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,11,20.61,20.61
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,12,0.01,0.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,13,57.5,57.5
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,14,90.29,90.29
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,15,94.92,94.92
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,17,0.06,0.06
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,18,0.01,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,20,100.0,64.37
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,21,100.0,96.26
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,22,99.9,7.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,23,99.98,82.49
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,24,94.36,0.16
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,25,0.01,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,26,10.86,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,701,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,1,47.14,47.14
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,2,0.72,0.72
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,3,99.79,99.79
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,4,95.79,95.79
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,5,99.5,99.5
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,6,39.93,39.93
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,7,99.99,99.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,9,99.99,99.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,10,23.51,23.51
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,11,91.3,91.3
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,12,0.15,0.15
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,13,98.11,98.11
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,14,98.75,98.75
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,15,99.6,99.6
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,17,0.76,0.76
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,18,0.03,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,20,99.99,35.09
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,21,100.0,91.07
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,22,99.93,6.59
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,23,99.94,39.92
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,24,88.08,0.05
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,25,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,26,2.79,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,702,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,1,15.04,15.04
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,2,0.22,0.22
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,3,92.95,92.95
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,4,18.29,18.29
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,5,97.23,97.23
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,6,2.76,2.76
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,7,99.9,99.9
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,9,99.99,99.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,10,8.86,8.86
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,11,73.0,73.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,12,0.09,0.09
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,13,76.83,76.83
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,14,97.8,97.8
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,15,98.23,98.23
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,17,0.07,0.07
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,18,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,20,99.98,20.2
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,21,99.99,29.63
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,22,99.71,1.83
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,23,99.98,66.91
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,24,56.92,0.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,25,0.01,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,26,53.3,0.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,703,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,1,23.26,23.26
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,2,0.27,0.27
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,3,98.26,98.26
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,4,57.26,57.26
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,5,99.44,99.44
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,6,9.09,9.09
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,7,99.99,99.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,9,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,10,13.55,13.55
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,11,55.55,55.55
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,12,0.18,0.18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,13,90.61,90.61
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,14,99.79,99.79
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,15,97.76,97.76
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,17,1.01,1.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,18,0.09,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,20,100.0,58.97
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,21,100.0,99.77
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,22,100.0,54.11
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,23,100.0,99.31
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,24,99.6,1.33
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,25,0.25,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,26,99.31,0.88
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,704,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,1,15.13,15.13
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,2,0.26,0.26
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,3,96.13,96.13
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,4,20.51,20.51
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,5,98.33,98.33
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,6,3.72,3.72
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,7,99.92,99.92
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,8,99.99,99.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,9,99.92,99.92
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,10,1.17,1.17
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,11,20.03,20.03
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,12,0.04,0.04
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,13,86.01,86.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,14,96.74,96.74
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,15,97.18,97.18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,17,0.05,0.05
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,18,0.02,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,20,100.0,91.77
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,21,100.0,99.92
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,22,100.0,72.16
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,23,99.89,34.27
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,24,89.75,0.05
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,25,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,26,1.48,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,705,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,1,16.3,16.3
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,2,0.1,0.1
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,3,99.44,99.44
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,4,16.54,16.54
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,5,98.98,98.98
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,6,4.15,4.15
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,7,99.96,99.96
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,8,99.99,99.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,9,99.97,99.97
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,10,24.7,24.7
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,11,77.04,77.04
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,12,0.11,0.11
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,13,96.52,96.52
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,14,99.91,99.91
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,15,99.6,99.6
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,17,3.0,3.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,18,0.19,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,20,100.0,77.12
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,21,100.0,99.65
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,22,100.0,84.08
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,23,100.0,99.82
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,24,97.98,0.32
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,25,0.83,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,26,99.21,0.88
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,706,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,1,5.84,5.84
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,2,0.41,0.41
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,3,89.68,89.68
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,4,41.38,41.38
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,5,94.89,94.89
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,6,0.38,0.38
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,7,99.4,99.4
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,9,98.86,98.86
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,10,0.35,0.35
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,11,24.51,24.51
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,12,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,13,22.73,22.73
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,14,57.86,57.86
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,15,92.27,92.27
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,17,0.32,0.32
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,18,15.06,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,20,100.0,76.32
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,21,100.0,99.98
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,22,100.0,98.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,23,99.92,37.91
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,24,100.0,81.43
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,25,38.66,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,26,37.33,0.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,707,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,1,12.89,12.89
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,2,0.21,0.21
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,3,94.53,94.53
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,4,33.07,33.07
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,5,96.75,96.75
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,6,1.99,1.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,7,99.61,99.61
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,9,99.99,99.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,10,8.46,8.46
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,11,90.92,90.92
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,12,0.03,0.03
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,13,92.96,92.96
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,14,72.96,72.96
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,15,88.15,88.15
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,17,0.07,0.07
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,18,0.01,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,20,99.98,22.83
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,21,100.0,87.75
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,22,99.99,38.54
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,23,100.0,91.99
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,24,92.62,0.1
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,25,0.02,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,26,97.96,0.65
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,708,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,1,21.88,21.88
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,2,0.26,0.26
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,3,97.54,97.54
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,4,27.48,27.48
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,5,98.48,98.48
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,6,1.93,1.93
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,7,99.96,99.96
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,9,99.93,99.93
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,10,1.56,1.56
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,11,30.59,30.59
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,12,0.04,0.04
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,13,96.2,96.2
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,14,99.44,99.44
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,15,99.49,99.49
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,17,6.76,6.76
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,18,0.54,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,20,100.0,97.66
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,21,100.0,99.89
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,22,100.0,92.24
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,23,100.0,92.49
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,24,98.74,0.65
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,25,0.01,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,26,90.8,0.15
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,709,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,1,15.9,15.9
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,2,0.15,0.15
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,3,73.89,73.89
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,4,47.58,47.58
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,5,92.43,92.43
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,6,0.62,0.62
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,7,95.96,95.96
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,9,99.64,99.64
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,10,4.07,4.07
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,11,98.96,98.96
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,12,0.06,0.06
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,13,98.13,98.13
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,14,98.89,98.89
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,15,99.61,99.61
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,16,0.12,0.12
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,17,13.06,13.06
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,18,91.74,0.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,19,1.17,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,20,100.0,99.95
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,21,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,22,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,23,100.0,99.11
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,24,100.0,99.98
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,25,99.94,5.53
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,26,100.0,85.68
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,710,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,1,6.68,6.68
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,2,0.12,0.12
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,3,97.38,97.38
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,4,29.96,29.96
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,5,83.44,83.44
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,6,0.43,0.43
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,7,99.04,99.04
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,8,99.85,99.85
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,9,98.91,98.91
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,10,0.05,0.05
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,11,0.63,0.63
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,12,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,13,0.2,0.2
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,14,1.9,1.9
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,15,48.36,48.36
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,17,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,18,0.26,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,20,100.0,78.34
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,21,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,22,100.0,98.95
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,23,100.0,99.45
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,24,100.0,99.53
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,25,99.94,3.51
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,26,80.25,0.02
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,711,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,1,14.79,14.79
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,2,0.42,0.42
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,3,96.98,96.98
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,4,82.21,82.21
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,5,95.06,95.06
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,6,4.09,4.09
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,7,99.88,99.88
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,8,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,9,99.97,99.97
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,10,3.83,3.83
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,11,62.45,62.45
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,12,0.01,0.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,13,77.17,77.17
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,14,99.39,99.39
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,15,98.23,98.23
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,16,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,17,0.52,0.52
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,18,0.12,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,19,0.0,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,20,99.97,15.66
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,21,100.0,97.08
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,22,99.98,20.65
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,23,99.97,62.31
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,24,99.04,0.91
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,25,0.05,0.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,26,33.75,0.01
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,712,27,100.0,100.0
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,713,0,52.47,52.47
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,713,1,11.35,11.35
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,713,2,0.43,0.43
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,713,3,94.12,94.12
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,713,4,71.74,71.74
